Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-04 00:00:00-05:00,17.479903784369526,17.52706137890999,17.181237020129384,17.362009048461914,9145100,0.0,0.0
2016-01-05 00:00:00-05:00,17.432748060918726,17.621379958439704,17.251976013183594,17.251976013183594,7642100,0.0,0.0
2016-01-06 00:00:00-05:00,17.02404451560381,17.06334226460941,16.7096580262199,16.77253532409668,8063200,0.0,0.0
2016-01-07 00:00:00-05:00,16.410986789223045,16.80397020514337,16.36382919906418,16.583900451660156,11242800,0.0,0.0
2016-01-08 00:00:00-05:00,16.717515927684346,16.819690962659863,16.32453248697214,16.35597038269043,9290700,0.0,0.0
2016-01-11 00:00:00-05:00,16.63892259299638,16.70179989735129,16.269518617300413,16.45029067993164,9771200,0.0,0.0
2016-01-12 00:00:00-05:00,16.686080748398005,16.69394059909149,16.120184990486056,16.30881690979004,11629400,0.0,0.0
2016-01-13 00:00:00-05:00,16.42670958517954,16.56032403176848,16.073025343582728,16.096603393554688,12858400,0.0,0.0
2016-01-14 00:00:00-05:00,16.293093402570904,17.189096683862893,16.269515355111167,17.149797439575195,18687600,0.0,0.0
2016-01-15 00:00:00-05:00,16.15947764289208,16.725374721249516,16.15947764289208,16.583900451660156,12066200,0.0,0.0
2016-01-19 00:00:00-05:00,17.00046448865714,17.134078930277017,16.686078008114194,17.024044036865234,14807000,0.0,0.0
2016-01-20 00:00:00-05:00,16.379550448700225,16.67035736455426,16.300953458240546,16.57604217529297,10815300,0.0,0.0
2016-01-21 00:00:00-05:00,16.623198956946354,16.87470811482665,16.387409496211784,16.764673233032227,9105000,0.0,0.0
2016-01-22 00:00:00-05:00,17.102643095358985,17.251977253802696,16.992608188670552,17.236257553100586,8369200,0.0,0.0
2016-01-25 00:00:00-05:00,17.063341907451324,17.346290491530873,17.055483557105113,17.126220703125,8463700,0.0,0.0
2016-01-26 00:00:00-05:00,17.118358781626416,17.181236070576308,16.8982875207454,16.969024658203125,7709700,0.0,0.0
2016-01-27 00:00:00-05:00,17.071200393160634,17.291271663098893,16.9847450542419,17.039762496948242,6432800,0.0,0.0
2016-01-28 00:00:00-05:00,17.11836164126585,17.18909879054029,16.88257064398003,17.000465393066406,7169000,0.0,0.0
2016-01-29 00:00:00-05:00,17.18909298953356,17.605654395664377,17.18909298953356,17.566356658935547,9010200,0.0,0.0
2016-02-01 00:00:00-05:00,17.432748872019026,17.723555832060285,17.40916932156441,17.65281867980957,5389200,0.0,0.0
2016-02-02 00:00:00-05:00,17.527063198547143,17.77857389347124,17.511344998143745,17.731414794921875,13487900,0.0,0.0
2016-02-03 00:00:00-05:00,17.880746002161498,18.155834702017312,17.754991424932463,18.014360427856445,13083200,0.0,0.0
2016-02-04 00:00:00-05:00,18.05366494683268,18.27373628913534,18.014367188866984,18.25801658630371,6473100,0.0,0.0
2016-02-05 00:00:00-05:00,18.08510420123847,18.360193002037704,17.810015400439234,17.880752563476562,9325400,0.0,0.0
2016-02-08 00:00:00-05:00,17.668540429784894,18.006506529941777,17.49562820373144,17.9200496673584,8355200,0.0,0.0
2016-02-09 00:00:00-05:00,17.47204574935261,17.825731492907543,17.34629115144709,17.731414794921875,8426600,0.0,0.0
2016-02-10 00:00:00-05:00,17.817867939203165,18.006499796848995,17.511341357917786,17.52705955505371,5761600,0.0,0.0
2016-02-11 00:00:00-05:00,17.417020025834063,17.57421394809419,17.126213218498876,17.2912654876709,10394600,0.0,0.0
2016-02-12 00:00:00-05:00,17.519205332030456,17.54278338284364,17.228396879392037,17.47990608215332,7326900,0.0,0.0
2016-02-16 00:00:00-05:00,17.778577092724117,18.619561679719755,17.754997539206297,18.344472885131836,13843800,0.0,0.0
2016-02-17 00:00:00-05:00,18.36018763870898,18.658854407199346,18.289450496335196,18.580257415771484,11956100,0.0,0.0
2016-02-18 00:00:00-05:00,18.84748509427491,19.012538915738226,18.6745729233678,18.706010818481445,12780200,0.0,0.0
2016-02-19 00:00:00-05:00,18.706014374083797,18.886787927021427,18.47808471906877,18.690296173095703,8950300,0.0,0.0
2016-02-22 00:00:00-05:00,18.878929045961435,18.965384402729292,18.745314586469444,18.831769943237305,7250300,0.0,0.0
2016-02-23 00:00:00-05:00,18.65885524136599,18.666715090771454,18.28159146458173,18.391626358032227,5802500,0.0,0.0
2016-02-24 00:00:00-05:00,18.140119712082065,18.470225937742416,17.943627946786933,18.4073486328125,5267500,0.0,0.0
2016-02-25 00:00:00-05:00,18.611700391133642,18.627420092264796,18.375909371505973,18.61956024169922,5076800,0.0,0.0
2016-02-26 00:00:00-05:00,18.619556788281862,18.9339432570288,18.407345359710327,18.68243408203125,9920900,0.0,0.0
2016-02-29 00:00:00-05:00,18.52524118351161,18.666715477515073,18.43878433737327,18.509521484375,6614000,0.0,0.0
2016-03-01 00:00:00-05:00,18.981104730914144,19.397667824064495,18.85535011772031,19.31907081604004,9858800,0.0,0.0
2016-03-02 00:00:00-05:00,19.216893289441316,19.413385034735754,19.161874341503914,19.350507736206055,5841300,0.0,0.0
2016-03-03 00:00:00-05:00,19.358367902593336,19.547001314989096,19.216895091966293,19.3033504486084,7957500,0.0,0.0
2016-03-04 00:00:00-05:00,19.30334732921715,19.6098754504909,19.209032137373647,19.37408447265625,7264600,0.0,0.0
2016-03-07 00:00:00-05:00,19.177590624719492,19.42909977403577,18.91036177879275,19.413381576538086,8971500,0.0,0.0
2016-03-08 00:00:00-05:00,19.146154843106995,19.53127845787935,19.114715446417197,19.37408447265625,11734000,0.0,0.0
2016-03-09 00:00:00-05:00,19.429102612494365,19.484121558668875,19.271910120763337,19.444822311401367,5807300,0.0,0.0
2016-03-10 00:00:00-05:00,19.539139005730384,19.649173899853402,19.264050271309838,19.444822311401367,6483700,0.0,0.0
2016-03-11 00:00:00-05:00,19.649174261011517,19.94784105016916,19.641314411413546,19.92426300048828,7560000,0.0,0.0
2016-03-14 00:00:00-04:00,19.89282539522203,19.947842848254012,19.73563288643253,19.82208824157715,4109400,0.0,0.0
2016-03-15 00:00:00-04:00,19.570576952974314,19.80636793982521,19.436962510159375,19.55485725402832,8839800,0.0,0.0
2016-03-16 00:00:00-04:00,19.460545046791655,20.277950029028784,19.429105644072074,20.262231826782227,10874100,0.0,0.0
2016-03-17 00:00:00-04:00,20.230788281158123,20.317245121818925,20.13647309053991,20.25436782836914,6264700,0.0,0.0
2016-03-18 00:00:00-04:00,20.340829037016224,20.631637540047727,20.27795172543014,20.466585159301758,7208700,0.0,0.0
2016-03-21 00:00:00-04:00,20.340820084340226,20.450856455520206,20.238645060150994,20.38011932373047,5494100,0.0,0.0
2016-03-22 00:00:00-04:00,20.24651081149646,20.482300320138506,20.1679138089114,20.285808563232422,6247400,0.0,0.0
2016-03-23 00:00:00-04:00,20.293664874587314,20.293664874587314,20.073595104660736,20.183629989624023,5465900,0.0,0.0
2016-03-24 00:00:00-04:00,20.05787477129255,20.23864679060603,19.994997482004692,20.22292709350586,5549000,0.0,0.0
2016-03-28 00:00:00-04:00,20.215070033337312,20.24650943187427,20.073597237260095,20.144332885742188,2197200,0.0,0.0
2016-03-29 00:00:00-04:00,20.0893156235185,20.45086121447764,19.995000425259978,20.411561965942383,4550800,0.0,0.0
2016-03-30 00:00:00-04:00,20.686647477306504,20.922438434340656,20.686647477306504,20.796682357788086,5999600,0.0,0.0
